Market_ID,Market,District,latitude,longitude
5305.0,Sardar Shahar APMC,Churu,28.466727547058824,74.89004323882352
4684.0,Phalodi APMC,Phalodi,,
6343.0,Vijaynagar APMC,Beawar,,
4285.0,Nongstoin APMC,West Khasi Hills,25.610480369565217,91.0246695652174
4754.0,Ponda APMC,South Goa,15.299741318,73.96552351614545
2876.0,Keezhparamba VFPCK APMC,Kozhikode (Calicut),11.455275198207335,75.80767036080415
3128.0,Koodaranji VFPCK APMC,Kozhikode (Calicut),11.455275198207335,75.80767036080415
6103.0,Udhampur APMC,Udhampur,32.77455750666667,75.16866064000001
50.0,Adimali VFPCK APMC,Idukki,9.85335892804054,76.99176238648649
6221.0,Vallikunnam VFPCK APMC,Alappuzha,9.404304290459365,76.44868925406361
1000.0,Boinpalli APMC,Rajanna Siricilla,18.404055491803277,78.7902486532787
469.0,Bagpat APMC,Baghpat,29.06359790923077,77.3174469423077
2055.0,Hadgaon APMC,Nanded,19.11240553165646,77.61741057707705
1500.0,Dhamngaon-Railway APMC,Amarawati,21.153251954293637,77.63506699911612
5099.0,Risod APMC,Vashim,20.228455954651164,77.1885980744186
760.0,Bhadrak APMC,Bhadrak,20.985358618688526,86.58942536655736
2431.0,Jayamkondam APMC,Ariyalur,11.168549391818182,79.22625686363637
5316.0,Sarona APMC,Kanker,20.002478413636364,80.95378349829546
1939.0,Gogamba (Similiya) APMC,Panchmahals,22.69378738026906,73.65794224798206
1940.0,Gogamba APMC,Panchmahals,22.69378738026906,73.65794224798206
4900.0,Raigarh APMC,Raigarh,21.981040470608107,83.2523215875
5294.0,Sarangarh APMC,Raigarh,21.981040470608107,83.2523215875
1687.0,Egra/contai APMC,Medinipur (E),21.820010052146266,87.79881964864865
5882.0,Thalavoor VFPCK APMC,Kollam,8.975343741144414,76.75185989482289
3313.0,Kuzhur VFPCK APMC,Thirssur,10.4221863666,76.2166859564
5964.0,Thoothukudi APMC,Tuticorin,8.763883240758293,77.98667023601897
5338.0,Sathur APMC,Virudhunagar,9.481382600247313,77.88921052039426
1214.0,Chetpet APMC,Thiruvannamalai,12.39665491532258,79.31943177358872
1191.0,Chelakkara VFPCK APMC,Thirssur,10.4221863666,76.2166859564
36.0,Achampet APMC,Mahbubnagar,16.723318355263157,77.93058138859648
6350.0,Vikkiravandi APMC,Villupuram,12.096167180205654,79.48448226863754
1814.0,Gandacharra APMC,Dhalai,23.8872426208,91.94552510839999
5932.0,Thirukovilur APMC,Villupuram,12.096167180205654,79.48448226863754
2249.0,Irikkur APMC,Kannur,11.944579475328084,75.50032171758531
1017.0,Bori APMC,Parbhani,19.25390726953846,76.6697268911282
5384.0,Selu APMC,Parbhani,19.25390726953846,76.6697268911282
6431.0,Yellapur APMC,Karwar (Uttar Kannad),,
351.0,Ashti APMC,Wardha,20.789047302030458,78.51203108527919
3677.0,Manora APMC,Vashim,20.228455954651164,77.1885980744186
2619.0,Kalediya APMC,Chhota Udaipur,17.595092613809527,74.80019406142857
1754.0,Fatehpur APMC,Fatehpur,25.887828771496064,80.78127430566929
6107.0,Udumbannoor VFPCK APMC,Idukki,9.85335892804054,76.99176238648649
4836.0,Puramattom VFPCK APMC,Pathanamthitta,9.342696459044369,76.74801311262799
5488.0,Shimoga (Theertahalli) APMC,Shimoga,14.04070223977591,75.32533234313726
2906.0,Kesinga APMC,Kalahandi,19.87891643283582,83.04567247649253
1555.0,Dharni APMC,Amarawati,21.153251954293637,77.63506699911612
6201.0,Vadvani APMC,Beed,18.942989870087978,75.83204693636364
5037.0,Rapur APMC,Nellore,14.53776817986348,79.77284897354949
1438.0,Denduluru APMC,West Godavari,16.728714413161157,81.57674670262396
1690.0,Elamkulam VFPCK APMC,Malappuram,11.142068586206896,76.22443450452874
1081.0,Canacona APMC,South Goa,15.299741318,73.96552351614545
1012.0,Boothapadi APMC,Erode,11.396338333333333,77.51781609532163
2272.0,Jafarganj APMC,Amethi,26.19960518197425,81.64880039012876
6152.0,Unnao APMC,Unnao,26.568924578407408,80.60719366207408
2827.0,Kathalapur APMC,Karimnagar,18.386886147777776,79.23871305388889
6055.0,Trichy APMC,Thiruchirappalli,10.892214644814814,78.59459160347735
3454.0,Madanganj Kishangarh APMC,Ajmer,26.2047227035,74.8638115245
3180.0,Kotkapura APMC,Faridkot,30.563563215384615,74.84771629076923
5969.0,Thottuva VFPCK APMC,Kottayam,10.707971406685159,76.59947973385528
1199.0,Chengamanad VFPCK APMC,Kollam,8.975343741144414,76.75185989482289
5021.0,Rania (Jiwan nagar) APMC,Sirsa,29.61980556,74.91553518
4290.0,Nooranad VFPCK APMC,Alappuzha,9.404304290459365,76.44868925406361
